rxnID	rxnName	equation	flux
r_1221_EXP_1	L-tyrosine transport	38.50739784846292 prot_P38358 + H+ + L-tyrosine --> H+ + L-tyrosine	0.0
r_1221_EXP_2	L-tyrosine transport	4.655531154523061 prot_P47082 + H+ + L-tyrosine --> H+ + L-tyrosine	0.0
r_1222_EXP_1	L-tyrosine transport	3.5307645964445475 prot_P36062 + H+ + L-tyrosine --> H+ + L-tyrosine	0.0
r_1222_EXP_2	L-tyrosine transport	3.5033627234167044 prot_P50944 + H+ + L-tyrosine --> H+ + L-tyrosine	0.0
r_1223_EXP_1	L-tyrosine transport	8.835400073391552 prot_P38084 + H+ + L-tyrosine --> H+ + L-tyrosine	0.0
r_1223_EXP_2	L-tyrosine transport	7.292591770585086 prot_P38085 + H+ + L-tyrosine --> H+ + L-tyrosine	0.0
r_1223_EXP_3	L-tyrosine transport	8.9610623500138 prot_P25376 + H+ + L-tyrosine --> H+ + L-tyrosine	0.0
r_1223_EXP_4	L-tyrosine transport	2.515710409205271 prot_P41815 + H+ + L-tyrosine --> H+ + L-tyrosine	0.0
r_1223_EXP_5	L-tyrosine transport	1.176640515511616 prot_P19145 + H+ + L-tyrosine --> H+ + L-tyrosine	0.0
r_1223_EXP_6	L-tyrosine transport	3.4124045984722366 prot_P38967 + H+ + L-tyrosine --> H+ + L-tyrosine	0.0
r_1224_EXP_1	L-valine transport	28.533584952654778 prot_P38084 + H+ + L-valine --> H+ + L-valine	0.0
r_1224_EXP_2	L-valine transport	19.209036622347472 prot_P38085 + H+ + L-valine --> H+ + L-valine	0.0
r_1224_EXP_3	L-valine transport	25.25835323913198 prot_P25376 + H+ + L-valine --> H+ + L-valine	0.0
r_1224_EXP_4	L-valine transport	15.160095047443464 prot_P41815 + H+ + L-valine --> H+ + L-valine	0.0
r_1224_EXP_5	L-valine transport	4.38587131470893 prot_P19145 + H+ + L-valine --> H+ + L-valine	0.0
r_1225_EXP_1	lanosterol transport	187.19737369610002 prot_P40550 + lanosterol --> lanosterol	0.0
r_1225_EXP_2	lanosterol transport	254.30179320863886 prot_Q08409 + lanosterol --> lanosterol	0.0
r_1225_REV_EXP_1	lanosterol transport (reversible)	187.19737369610002 prot_P40550 + lanosterol --> lanosterol	0.0
r_1225_REV_EXP_2	lanosterol transport (reversible)	254.30179320863886 prot_Q08409 + lanosterol --> lanosterol	0.0
r_1226	malate transport	0.4252752715590554 prot_Q06143 + (S)-malate + phosphate --> (S)-malate + phosphate	0.0
r_1227_EXP_1	maltose transport	1.8563749427667149 prot_P38156 + H+ + maltose --> H+ + maltose	0.0
r_1227_EXP_2	maltose transport	2.655915088238177 prot_P0CD99 + H+ + maltose --> H+ + maltose	0.0
r_1227_EXP_3	maltose transport	9.411400340868529 prot_P53048 + H+ + maltose --> H+ + maltose	0.0
r_1227_EXP_4	maltose transport	3.8091521923499503 prot_P0CE00 + H+ + maltose --> H+ + maltose	0.0
r_1228	N,N'-diformyldityrosine transport	26.634581742848603 prot_P38125 + N,N'-diformyldityrosine --> N,N'-diformyldityrosine	0.0
r_1229_EXP_1	NAD transport	5.698332361491558 prot_P39953 + NAD --> NAD	0.0
r_1229_EXP_2	NAD transport	5.294338411052739 prot_P40556 + NAD --> NAD	0.0
r_1230	NAD transport	5.294338411052739 prot_P40556 + dAMP + NAD --> dAMP + NAD	0.0
r_1231	NAD transport	2.4505467150256965 prot_P40556 + AMP + NAD --> AMP + NAD	0.0
r_1232	NAD transport	5.294338411052739 prot_P40556 + dGMP + NAD --> dGMP + NAD	0.0
r_1235	nicotinate transport	6.441159394695592 prot_P53322 + nicotinate --> nicotinate	0.0
r_1235_REV	nicotinate transport (reversible)	6.441159394695592 prot_P53322 + nicotinate --> nicotinate	0.0
r_1236	octadecanoate (n-C18:0) transport	28.588907052147633 prot_P34230 + 29.44222379065407 prot_P41909 + stearate --> stearate	0.0
r_1236_REV	octadecanoate (n-C18:0) transport (reversible)	28.588907052147633 prot_P34230 + 29.44222379065407 prot_P41909 + stearate --> stearate	0.0
r_1237	ornithine transport	1.3730998683382918 prot_Q12375 + H+ + ornithine --> H+ + ornithine	0.031073733655750127
r_1238	orntithine transport	1.9804691654008884 prot_P19145 + H+ + ornithine --> H+ + ornithine	0.0
r_1239	oxaloacetate transport	0.8569958862601018 prot_P32332 + H+ + oxaloacetate --> H+ + oxaloacetate	0.0
r_1241	pantothenate transport	34.938176452130854 prot_P25621 + (R)-pantothenate + H+ --> (R)-pantothenate + H+	0.0
r_1242	pentaprenyl diphosphate transport	pentaprenyl diphosphate --> pentaprenyl diphosphate	0.0
r_1242_REV	pentaprenyl diphosphate transport (reversible)	pentaprenyl diphosphate --> pentaprenyl diphosphate	0.0
r_1243	phenethyl acetate transport	phenethyl acetate --> phenethyl acetate	0.0
r_1244_EXP_1	phosphate transport	1.5821717171717171 prot_P38361 + H+ + phosphate --> H+ + phosphate	0.027952688297521157
r_1244_EXP_2	phosphate transport	2.5893939393939394 prot_P25360 + H+ + phosphate --> H+ + phosphate	0.0
r_1244_EXP_3	phosphate transport	2.4668939393939393 prot_P39535 + H+ + phosphate --> H+ + phosphate	0.0
r_1244_EXP_4	phosphate transport	1.6258080808080808 prot_P25297 + H+ + phosphate --> H+ + phosphate	0.0
r_1244_EXP_5	phosphate transport	2.5123737373737374 prot_P27514 + H+ + phosphate --> H+ + phosphate	0.0
r_1245_EXP_1	phosphate transport	0.8466666666666667 prot_P40035 + H+ + phosphate --> H+ + phosphate	0.027251924031948087
r_1245_EXP_2	phosphate transport	0.8285858585858585 prot_P23641 + H+ + phosphate --> H+ + phosphate	0.760491434074165
r_1249_EXP_1	potassium transport	1.7714141414141413 prot_Q04121 + H+ + potassium --> H+ + potassium	0.000362999993376434
r_1249_EXP_2	potassium transport	3.562449494949495 prot_P12685 + H+ + potassium --> H+ + potassium	0.0
r_1250	putrescine excretion	14.581286007528888 prot_P36029 + putrescine --> putrescine	0.0
r_1251_EXP_1	putrescine transport	20.780701678808573 prot_Q07824 + H+ + putrescine --> H+ + putrescine	0.0
r_1251_EXP_2	putrescine transport	10.574800944074083 prot_Q12256 + H+ + putrescine --> H+ + putrescine	0.0
r_1252_EXP_1	putrescine transport	20.780701678808573 prot_Q07824 + H+ + putrescine --> H+ + putrescine	0.0
r_1252_EXP_2	putrescine transport	10.574800944074083 prot_Q12256 + H+ + putrescine --> H+ + putrescine	0.0
r_1252_REV_EXP_1	putrescine transport (reversible)	20.780701678808573 prot_Q07824 + H+ + putrescine --> H+ + putrescine	0.0
r_1252_REV_EXP_2	putrescine transport (reversible)	10.574800944074083 prot_Q12256 + H+ + putrescine --> H+ + putrescine	0.0
r_1253	pyridoxine symport	6.014965342823501 prot_P53099 + H+ + pyridoxine --> H+ + pyridoxine	0.0
r_1254	pyruvate transport	254.67262596615763 prot_P36035 + H+ + pyruvate --> H+ + pyruvate	0.0
r_1255	S-adenosyl-L-methionine transport	9.154238658135679 prot_Q08986 + H+ + S-adenosyl-L-methionine --> H+ + S-adenosyl-L-methionine	0.0
r_1256	S-adenosyl-L-methionine transport	4.831389713728722 prot_P38921 + S-adenosyl-L-methionine --> S-adenosyl-L-methionine	0.0
r_1256_REV	S-adenosyl-L-methionine transport (reversible)	4.831389713728722 prot_P38921 + S-adenosyl-L-methionine --> S-adenosyl-L-methionine	0.0
r_1257	S-methylmethionine permease	3.4982206666403357 prot_Q12372 + H+ + S-methyl-L-methionine --> H+ + S-methyl-L-methionine	0.0
r_1258_EXP_1	sodium proton antiporter	1.7714141414141413 prot_Q04121 + H+ + sodium --> H+ + sodium	0.0
r_1258_EXP_2	sodium proton antiporter	2.7618434343434344 prot_Q99271 + H+ + sodium --> H+ + sodium	0.0
r_1258_REV_EXP_1	sodium proton antiporter (reversible)	1.7714141414141413 prot_Q04121 + H+ + sodium --> H+ + sodium	0.0003969999961555
r_1258_REV_EXP_2	sodium proton antiporter (reversible)	2.7618434343434344 prot_Q99271 + H+ + sodium --> H+ + sodium	0.0
r_1259	spermidine excretion	4.06300765188466 prot_P36029 + spermidine --> spermidine	0.0
r_1260_EXP_1	spermidine transport	6.134494372787467 prot_P38090 + H+ + spermidine --> H+ + spermidine	0.0
r_1260_EXP_2	spermidine transport	227.2237214452076 prot_P33413 + H+ + spermidine --> H+ + spermidine	0.0
r_1260_EXP_3	spermidine transport	1.9751870899366257 prot_P19145 + H+ + spermidine --> H+ + spermidine	0.0
r_1260_EXP_4	spermidine transport	14.118248201928578 prot_Q07824 + H+ + spermidine --> H+ + spermidine	0.0
r_1260_EXP_5	spermidine transport	4.735615277275769 prot_Q12256 + H+ + spermidine --> H+ + spermidine	0.0
r_1260_EXP_6	spermidine transport	10.968256830563082 prot_Q08986 + H+ + spermidine --> H+ + spermidine	0.0
r_1261_EXP_1	spermidine transport	14.118248201928578 prot_Q07824 + H+ + spermidine --> H+ + spermidine	0.0
r_1261_EXP_2	spermidine transport	4.735615277275769 prot_Q12256 + H+ + spermidine --> H+ + spermidine	0.0
r_1261_REV_EXP_1	spermidine transport (reversible)	14.118248201928578 prot_Q07824 + H+ + spermidine --> H+ + spermidine	0.0
r_1261_REV_EXP_2	spermidine transport (reversible)	4.735615277275769 prot_Q12256 + H+ + spermidine --> H+ + spermidine	0.0
r_1262_EXP_1	spermine transport	4.408232799564757 prot_P53283 + H+ + spermine --> H+ + spermine	0.0
r_1262_EXP_2	spermine transport	14.118248201928578 prot_Q07824 + H+ + spermine --> H+ + spermine	0.0
r_1262_EXP_3	spermine transport	4.735615277275769 prot_Q12256 + H+ + spermine --> H+ + spermine	0.0
r_1262_EXP_4	spermine transport	5.6450672243090425 prot_Q06451 + H+ + spermine --> H+ + spermine	0.0
r_1263_EXP_1	spermine transport	4.408232799564757 prot_P53283 + H+ + spermine --> H+ + spermine	0.0
r_1263_EXP_2	spermine transport	14.118248201928578 prot_Q07824 + H+ + spermine --> H+ + spermine	0.0
r_1263_EXP_3	spermine transport	4.735615277275769 prot_Q12256 + H+ + spermine --> H+ + spermine	0.0
r_1263_EXP_4	spermine transport	5.6450672243090425 prot_Q06451 + H+ + spermine --> H+ + spermine	0.0
r_1263_REV_EXP_1	spermine transport (reversible)	4.408232799564757 prot_P53283 + H+ + spermine --> H+ + spermine	0.0
r_1263_REV_EXP_2	spermine transport (reversible)	14.118248201928578 prot_Q07824 + H+ + spermine --> H+ + spermine	0.0
r_1263_REV_EXP_3	spermine transport (reversible)	4.735615277275769 prot_Q12256 + H+ + spermine --> H+ + spermine	0.0
r_1263_REV_EXP_4	spermine transport (reversible)	5.6450672243090425 prot_Q06451 + H+ + spermine --> H+ + spermine	0.0
r_1264	succinate transport	0.32879485380079526 prot_Q06143 + phosphate + succinate --> phosphate + succinate	0.0
r_1265	succinate-fumarate transport	0.5875590154537462 prot_P33303 + fumarate + succinate --> fumarate + succinate	0.010726833614579979
r_1266_EXP_1	sulfate uniport	2.4230050505050507 prot_P38359 + sulphate --> sulphate	0.013924916568870401
r_1266_EXP_2	sulfate uniport	2.516439393939394 prot_Q12325 + sulphate --> sulphate	0.0
r_1267	sulfite transport	296.1052693373152 prot_P41930 + sulphite --> sulphite	0.0
r_1268	taurine transport	taurine --> taurine	0.0
r_1268_REV	taurine transport (reversible)	taurine --> taurine	0.0
r_1269	thiamine diphosphate transport	0.8872979797979798 prot_P53257 + TDP --> TDP	0.0
r_1270_EXP_1	thiamine transport	13.70755309140103 prot_Q05998 + H+ + thiamine --> H+ + thiamine	0.0
r_1270_EXP_2	thiamine transport	15.613596653380347 prot_Q08485 + H+ + thiamine --> H+ + thiamine	0.0
r_1270_EXP_3	thiamine transport	16.579973285757372 prot_Q08579 + H+ + thiamine --> H+ + thiamine	0.0
r_1271	UDPgalactose transport	554.8933604090636 prot_Q12520 + UDP-D-galactose --> UDP-D-galactose	0.0
r_1272	uracil transport	20.794484498146172 prot_P05316 + H+ + uracil --> H+ + uracil	0.0
r_1273	urea transport	95.83707241194777 prot_P33413 + 2.0 H+ + urea --> 2.0 H+ + urea	0.0
r_1274	uridine transport	3.5921095870771382 prot_P38196 + H+ + uridine --> H+ + uridine	0.0
r_1275	UTP transport	0.3655624733979681 prot_P38127 + FMN + H+ + UMP + UTP --> FMN + H+ + UMP + UTP	0.0
r_1276	UTP/UMP antiport	0.3655624733979681 prot_P38127 + 2.0 H+ + UMP + UTP --> 2.0 H+ + UMP + UTP	0.0
r_1277_EXP_1	water diffusion	0.4298989898989899 prot_P0CD90 + H2O --> H2O	0.0
r_1277_EXP_2	water diffusion	0.8260858585858586 prot_P0CD91 + H2O --> H2O	0.0
r_1277_REV_EXP_1	water diffusion (reversible)	0.4050171892049932 prot_P0CD90 + H2O --> H2O	6.784795892257734
r_1277_REV_EXP_2	water diffusion (reversible)	0.77827345573678 prot_P0CD91 + H2O --> H2O	0.0
r_1278_EXP_1	zymosterol transport	187.19737369610002 prot_P40550 + zymosterol --> zymosterol	0.0
r_1278_EXP_2	zymosterol transport	254.30179320863886 prot_Q08409 + zymosterol --> zymosterol	0.0
r_1278_REV_EXP_1	zymosterol transport (reversible)	187.19737369610002 prot_P40550 + zymosterol --> zymosterol	3.687743244862188e-05
r_1278_REV_EXP_2	zymosterol transport (reversible)	254.30179320863886 prot_Q08409 + zymosterol --> zymosterol	0.0
r_1449	inositol-P-ceramide B' (C24) [Golgi] SLIME rxn	inositol-P-ceramide B' (C24) --> 0.910263542 inositol-P-ceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1450	inositol-P-ceramide B' (C26) [Golgi] SLIME rxn	inositol-P-ceramide B' (C26) --> 0.938317302 inositol-P-ceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1451	inositol-P-ceramide C (C24) [Golgi] SLIME rxn	inositol-P-ceramide C (C24) --> 0.926262942 inositol-P-ceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1452	inositol-P-ceramide C (C26) [Golgi] SLIME rxn	inositol-P-ceramide C (C26) --> 0.954316702 inositol-P-ceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1453	inositol-P-ceramide A (C24) [Golgi] SLIME rxn	inositol-P-ceramide A (C24) --> 0.894264142 inositol-P-ceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1454	inositol-P-ceramide A (C26) [Golgi] SLIME rxn	inositol-P-ceramide A (C26) --> 0.922317902 inositol-P-ceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1455	inositol-P-ceramide B (C24) [Golgi] SLIME rxn	inositol-P-ceramide B (C24) --> 0.910263542 inositol-P-ceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1456	inositol-P-ceramide B (C26) [Golgi] SLIME rxn	inositol-P-ceramide B (C26) --> 0.938317302 inositol-P-ceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1457	inositol-P-ceramide D (C24) [Golgi] SLIME rxn	inositol-P-ceramide D (C24) --> 0.942262342 inositol-P-ceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1458	inositol-P-ceramide D (C26) [Golgi] SLIME rxn	inositol-P-ceramide D (C26) --> 0.970316102 inositol-P-ceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1479	inositol phosphomannosylinositol phosphoceramide A (C24) [Golgi] SLIME rxn	inositol phosphomannosylinositol phosphoceramide A (C24) --> 1.298528844 inositol phosphomannosylinositol phosphoceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1480	inositol phosphomannosylinositol phosphoceramide A (C26) [Golgi] SLIME rxn	inositol phosphomannosylinositol phosphoceramide A (C26) --> 1.326582604 inositol phosphomannosylinositol phosphoceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1481	inositol phosphomannosylinositol phosphoceramide B' (C24) [Golgi] SLIME rxn	inositol phosphomannosylinositol phosphoceramide B' (C24) --> 1.314528244 inositol phosphomannosylinositol phosphoceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1482	inositol phosphomannosylinositol phosphoceramide B' (C26) [Golgi] SLIME rxn	inositol phosphomannosylinositol phosphoceramide B' (C26) --> 1.342582004 inositol phosphomannosylinositol phosphoceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1483	inositol phosphomannosylinositol phosphoceramide B (C24) [Golgi] SLIME rxn	inositol phosphomannosylinositol phosphoceramide B (C24) --> 1.314528244 inositol phosphomannosylinositol phosphoceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1484	inositol phosphomannosylinositol phosphoceramide B (C26) [Golgi] SLIME rxn	inositol phosphomannosylinositol phosphoceramide B (C26) --> 1.342582004 inositol phosphomannosylinositol phosphoceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1485	inositol phosphomannosylinositol phosphoceramide C (C24) [Golgi] SLIME rxn	inositol phosphomannosylinositol phosphoceramide C (C24) --> 1.330527644 inositol phosphomannosylinositol phosphoceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1486	inositol phosphomannosylinositol phosphoceramide C (C26) [Golgi] SLIME rxn	inositol phosphomannosylinositol phosphoceramide C (C26) --> 1.358581404 inositol phosphomannosylinositol phosphoceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1487	inositol phosphomannosylinositol phosphoceramide D (C24) [Golgi] SLIME rxn	inositol phosphomannosylinositol phosphoceramide D (C24) --> 1.346527044 inositol phosphomannosylinositol phosphoceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1488	inositol phosphomannosylinositol phosphoceramide D (C26) [Golgi] SLIME rxn	inositol phosphomannosylinositol phosphoceramide D (C26) --> 1.374580804 inositol phosphomannosylinositol phosphoceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1509	mannosylinositol phosphorylceramide B' (C24) [Golgi] SLIME rxn	mannosylinositol phosphorylceramide B' (C24) --> 1.072405942 mannosylinositol phosphorylceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1510	mannosylinositol phosphorylceramide B' (C26) [Golgi] SLIME rxn	mannosylinositol phosphorylceramide B' (C26) --> 1.100459702 mannosylinositol phosphorylceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1511	mannosylinositol phosphorylceramide C (C24) [Golgi] SLIME rxn	mannosylinositol phosphorylceramide C (C24) --> 1.088405342 mannosylinositol phosphorylceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1512	mannosylinositol phosphorylceramide C (C26) [Golgi] SLIME rxn	mannosylinositol phosphorylceramide C (C26) --> 1.116459102 mannosylinositol phosphorylceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1513	mannosylinositol phosphorylceramide A (C24) [Golgi] SLIME rxn	mannosylinositol phosphorylceramide A (C24) --> 1.056406542 mannosylinositol phosphorylceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1514	mannosylinositol phosphorylceramide A (C26) [Golgi] SLIME rxn	mannosylinositol phosphorylceramide A (C26) --> 1.084460302 mannosylinositol phosphorylceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1515	mannosylinositol phosphorylceramide B (C24) [Golgi] SLIME rxn	mannosylinositol phosphorylceramide B (C24) --> 1.072405942 mannosylinositol phosphorylceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1516	mannosylinositol phosphorylceramide B (C26) [Golgi] SLIME rxn	mannosylinositol phosphorylceramide B (C26) --> 1.100459702 mannosylinositol phosphorylceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1517	mannosylinositol phosphorylceramide D (C24) [Golgi] SLIME rxn	mannosylinositol phosphorylceramide D (C24) --> 1.104404742 mannosylinositol phosphorylceramide backbone + 0.28448264 C18:0 chain + 0.36864392 C24:0 chain	0.0
r_1518	mannosylinositol phosphorylceramide D (C26) [Golgi] SLIME rxn	mannosylinositol phosphorylceramide D (C26) --> 1.132458502 mannosylinositol phosphorylceramide backbone + 0.28448264 C18:0 chain + 0.39669768 C26:0 chain	0.0
r_1542	(1->3)-beta-D-glucan exchange	(1->3)-beta-D-glucan --> 	0.0
r_1543	(1->3)-beta-D-glucan transport	(1->3)-beta-D-glucan --> (1->3)-beta-D-glucan	0.0
r_1543_REV	(1->3)-beta-D-glucan transport (reversible)	(1->3)-beta-D-glucan --> (1->3)-beta-D-glucan	0.0
r_1545	(R)-carnitine exchange	(R)-carnitine --> 	0.0
r_1546	(R)-lactate exchange	(R)-lactate --> 	0.0
r_1547	(R)-mevalonate exchange	(R)-mevalonate --> 	0.0
r_1548	(R)-pantothenate exchange	(R)-pantothenate --> 	0.0
r_1549	(R,R)-2,3-butanediol exchange	(R,R)-2,3-butanediol --> 	0.0
r_1550	(S)-3-methyl-2-oxopentanoate exchange	(S)-3-methyl-2-oxopentanoate --> 	0.0
r_1551	(S)-lactate exchange	(S)-lactate --> 	0.0
r_1552	(S)-malate exchange	(S)-malate --> 	0.0
r_1553	1-(sn-glycero-3-phospho)-1D-myo-inositol exchange	1-(sn-glycero-3-phospho)-1D-myo-inositol --> 	0.0
r_1554	1-acylglycerophosphocholine exchange	1-acylglycerophosphocholine --> 	0.0
r_1560	1D-myo-inositol 1,3,4,5,6-pentakisphosphate diffusion	myo-inositol 1,3,4,5,6-pentakisphosphate --> myo-inositol 1,3,4,5,6-pentakisphosphate	0.0
r_1560_REV	1D-myo-inositol 1,3,4,5,6-pentakisphosphate diffusion (reversible)	myo-inositol 1,3,4,5,6-pentakisphosphate --> myo-inositol 1,3,4,5,6-pentakisphosphate	0.0
